index,repr. distance,fine distance,cluster,closest cluster,location error (m),neighbour
1326.0,0.6382674568799813,97.59445682134663,28.0,0.0,12.700137730972882,473.0
1327.0,0.6241602811410503,96.90142699688005,28.0,0.0,12.662150298820576,473.0
1328.0,0.666159251626468,80.1670730474422,46.0,1.0,0.03945245230654247,0.0
1329.0,0.6699191559518626,89.52442991820709,1.0,0.0,7.000172671640678,248.0
1330.0,0.6695822610033078,90.90989537520109,1.0,0.0,7.011746051165573,248.0
1331.0,0.6709052145789762,88.27258207738146,1.0,0.0,7.145218902988207,257.0
1332.0,0.6847035026053114,84.60240050698552,46.0,1.0,0.09555047077853591,2.0
1333.0,0.699077960162384,89.86461198633869,1.0,0.0,7.204993433034135,264.0
1334.0,0.6853250614443855,76.79765711112438,46.0,1.0,0.0,0.0
1335.0,0.6588255123152535,77.82384307171236,46.0,1.0,0.039658356118226004,0.0
1336.0,0.6382866327822911,86.49315983212375,46.0,1.0,0.07960310998949735,1.0
1337.0,0.6303683197496377,91.67362065830291,46.0,1.0,0.0795474420456114,1.0
1338.0,0.6342525155640792,85.19162189837284,46.0,1.0,0.04019636612929052,0.0
1339.0,0.5828788345742602,73.66386230674885,46.0,1.0,0.0,0.0
1340.0,0.558218762016452,85.66411563611169,46.0,1.0,0.03555647458621292,0.0
1341.0,0.5623163884049529,90.34400236867947,46.0,1.0,0.06197504538118582,0.0
1342.0,0.5825399737525716,94.39953497523237,46.0,1.0,0.09324883695789497,1.0
1343.0,0.5562793958718066,88.23356190219779,46.0,1.0,0.05575786126637259,1.0
1344.0,0.5112684033790414,80.71743952619629,46.0,1.0,0.0,0.0
1345.0,0.5070083040648294,83.53882815537546,46.0,1.0,0.02589553216290442,0.0
1346.0,0.5415466492203285,92.18949734552919,46.0,1.0,0.06723890674304574,0.0
1347.0,0.5345718243200626,94.13535719033716,46.0,1.0,0.07534046982863855,0.0
1348.0,0.530447231241967,92.71763382841095,46.0,1.0,0.04070373948422944,0.0
1349.0,0.515464380313382,85.8954948968699,46.0,1.0,0.0,0.0
1350.0,0.5410646865640394,91.90507744228819,46.0,1.0,0.042806535774342035,0.0
1351.0,0.596815462794781,100.0,46.0,0.0,8.12799342132663,330.0
1352.0,0.602854161495791,100.0,46.0,0.0,8.067079313766538,327.0
1353.0,0.6328392845114588,93.71116025207814,10.0,1.0,0.04256644332100091,0.0
1354.0,0.6067497385653038,78.73689209924905,10.0,1.0,0.0,0.0
1355.0,0.633722199855246,90.01968106315186,10.0,1.0,0.05424965405419683,0.0
1356.0,0.6156159784733424,87.25851325487534,40.0,1.0,0.143831989272206,1.0
1357.0,0.6380255054624426,93.4138071524435,40.0,1.0,0.09191147079663115,0.0
1358.0,0.6203742456509841,83.51189100141677,40.0,1.0,0.0371060272193074,0.0
1359.0,0.6138821627519576,77.52903757014589,40.0,1.0,0.0,0.0
1360.0,0.6096668580578717,82.7535002787388,40.0,1.0,0.02968521466993321,0.0
1361.0,0.6367118717318809,98.89191581009194,40.0,1.0,0.10173111099855382,1.0
1362.0,0.6196375648564287,93.0975447393275,40.0,1.0,0.06122881068582008,0.0
1363.0,0.6028554059556868,85.34337440266319,40.0,1.0,0.01771610075609185,0.0
1364.0,0.596463932449216,76.42623963577202,40.0,1.0,0.0,0.0
1365.0,0.5798594858412323,81.76137672852745,40.0,1.0,0.04227985659862154,0.0
1366.0,0.603489777416254,90.51267956306975,40.0,1.0,0.08316723263401246,0.0
1367.0,0.5986819235700671,91.27768698418923,40.0,1.0,0.07636842533403446,1.0
1368.0,0.6252308424572819,86.38518515820533,40.0,1.0,0.044106868943510284,0.0
1369.0,0.6155305590569421,73.19542808002018,40.0,1.0,0.0,0.0
1370.0,0.578340966450638,75.17140396366138,40.0,1.0,0.061771406629604855,0.0
1371.0,0.6060586858647274,83.51937871048906,40.0,1.0,0.1039759379135383,1.0
1372.0,0.5957203439973633,83.98121788797557,40.0,1.0,0.08237678719760815,1.0
1373.0,0.612125129235777,74.3347874064565,40.0,1.0,0.039496077488783685,0.0
1374.0,0.5949849904167384,65.48831878140332,40.0,1.0,0.0,0.0
1375.0,0.6038923081910303,75.09970758601158,40.0,1.0,0.02338477027896581,0.0
1376.0,0.632475221985265,83.63385344509022,40.0,1.0,0.0635977015465182,0.0
1377.0,0.5978056529249574,76.88229095677275,40.0,1.0,0.08001763965526605,1.0
1378.0,0.6132435501306959,69.40397762408645,40.0,1.0,0.027997872240582904,0.0
1379.0,0.608990509288356,64.6615750749227,40.0,1.0,0.0,0.0
1380.0,0.634993814244575,68.35005984169149,40.0,1.0,0.04286459094637455,0.0
1381.0,0.6600258354870312,79.5425275873596,40.0,1.0,0.08261472359089503,0.0
1382.0,0.6811694221316054,79.00204329524207,40.0,1.0,0.08188523034711455,1.0
1383.0,0.6664136835216485,71.26753686654249,40.0,1.0,0.0421922233592875,1.0
1384.0,0.6585996187163075,67.21229467856459,40.0,1.0,0.0,0.0
1385.0,0.6852313789736548,71.58790111948409,40.0,1.0,0.04315116685560185,0.0
1386.0,0.6915482054558282,93.68700373884931,28.0,0.0,11.772175013523412,475.0
1387.0,0.686715763450845,89.35980179256718,28.0,0.0,11.771711800665397,475.0
1388.0,0.6665833931235507,90.85327168800117,28.0,0.0,11.772215040197192,475.0
1389.0,0.6730855474695181,93.41138208598471,28.0,0.0,11.591014253458928,473.0
1390.0,0.6454987792273095,86.94456293138651,47.0,0.0,6.537284064117223,294.0
1391.0,0.6453871321545909,69.71032325269582,38.0,1.0,0.08203548095793668,0.0
1392.0,0.6263069761869393,77.93568017638096,38.0,1.0,0.12564705276686752,2.0
1393.0,0.5876341419775057,72.75517989835457,38.0,1.0,0.039419267015001654,0.0
1394.0,0.5780026854573725,68.02633352509673,38.0,1.0,0.0,0.0
1395.0,0.5396331976136499,73.79328288072922,38.0,1.0,0.04360360540138863,0.0
1396.0,0.5537557797572532,75.05755536908184,38.0,1.0,0.10664675946788067,2.0
1397.0,0.5778262944912753,78.68396939683716,38.0,1.0,0.0658820434488791,1.0
1398.0,0.5371515797233881,71.1200495176887,38.0,1.0,0.0354175313227786,1.0
1399.0,0.5052553237135669,69.79911182648684,38.0,1.0,0.0,0.0
1400.0,0.5066869261057445,70.41869850489368,38.0,1.0,0.03652146663265324,0.0
1401.0,0.49730558519398493,77.13877966006294,38.0,1.0,0.07759182427292191,0.0
1402.0,0.5242596479434338,73.6152026099206,38.0,1.0,0.10371866966462703,1.0
1403.0,0.56954957918256,73.38671156179552,38.0,1.0,0.06164339724577175,1.0
1404.0,0.5642974331002151,72.02326385881759,38.0,1.0,0.0,0.0
1405.0,0.5796470690963129,78.3131025981611,38.0,1.0,0.04005234167935745,0.0
1406.0,0.5598141223695011,83.71617666949716,34.0,0.0,0.12941556018501044,1.0
1407.0,0.5939480683484832,84.46460102363122,34.0,1.0,0.08635796591513759,0.0
1408.0,0.564971380485743,80.36388895330448,34.0,1.0,0.04198166572445673,0.0
1409.0,0.5856471679679867,84.37547465621148,34.0,1.0,0.0,0.0
1410.0,0.5565981213993039,83.04832383637238,34.0,1.0,0.020164910736226723,0.0
1411.0,0.5644888397519214,86.90126564912414,34.0,1.0,0.049769476850776574,0.0
1412.0,0.5535507658642631,89.23397747755013,34.0,1.0,0.07294249430887326,0.0
1413.0,0.5303941448819713,82.4059368835649,34.0,1.0,0.04178782545191806,0.0
1414.0,0.5235205269392054,82.2548727845459,34.0,1.0,0.0,0.0
1415.0,0.5792840140830846,89.73904143101052,34.0,1.0,0.049631238398814864,0.0
1416.0,0.5794076766342091,89.4956002308435,34.0,1.0,0.09173879855873422,0.0
1417.0,0.6077239765555447,92.3647103991983,34.0,1.0,0.07808260324809874,0.0
1418.0,0.5656891424134046,88.35876024645175,34.0,1.0,0.033691115891285615,0.0
1419.0,0.5641775357908247,87.58703882756795,34.0,1.0,0.0,0.0
1420.0,0.5369816937522716,83.12923627215977,34.0,1.0,0.04268225441562332,0.0
1421.0,0.5285597066680012,82.15274363743542,34.0,1.0,0.06309048272124668,0.0
1422.0,0.5070314813152106,79.55838943085513,34.0,1.0,0.1066350693721346,1.0
1423.0,0.49593301737121,78.196618268265,34.0,1.0,0.04269479388637457,0.0
1424.0,0.4974267395659261,76.04665470481291,34.0,1.0,0.0,0.0
1425.0,0.46721747271928127,76.267095486098,34.0,1.0,0.04436936151219708,0.0
1426.0,0.46855338033663785,76.47788126840486,34.0,1.0,0.0758641582303526,0.0
1427.0,0.4707885260781973,79.56666862850075,34.0,1.0,0.12194734129943202,1.0
1428.0,0.4600557021624494,79.88043007959848,34.0,1.0,0.03208710122463643,0.0
1429.0,0.4309784563665777,73.74771354881977,34.0,1.0,0.0,0.0
1430.0,0.43885720833140374,78.18068365267135,34.0,1.0,0.039213978859584775,0.0
1431.0,0.47910789740573745,82.77476652562663,34.0,1.0,0.08403650971452785,0.0
1432.0,0.45981440750040026,81.23657438465804,34.0,1.0,0.07342813140751948,0.0
1433.0,0.4458898852032638,75.54511053980735,34.0,1.0,0.036330439372514775,0.0
1434.0,0.4478825110516924,77.65575397802158,34.0,1.0,0.0,0.0
1435.0,0.4541004455586607,80.70841646113611,34.0,1.0,0.04198431802471064,0.0
1436.0,0.47386519489572954,82.10178832021136,34.0,1.0,0.08128665477801471,0.0
1437.0,0.45020752626108784,80.15333967500838,34.0,1.0,0.08610027793218787,1.0
1438.0,0.44611221012064584,76.40960508974247,34.0,1.0,0.0370590072856784,1.0
1439.0,0.4472001421655841,76.65732479308788,34.0,1.0,0.0,0.0
1440.0,0.4437582222992299,79.00977917461982,34.0,1.0,0.04179603551773785,0.0
1441.0,0.4546911225210941,81.43086967806818,34.0,1.0,0.08127766298313452,0.0
1442.0,0.4384401238438379,77.29202405324652,34.0,1.0,0.12240984921565759,1.0
1443.0,0.4377101228994297,74.69819064663892,34.0,1.0,0.040000343811022,0.0
1444.0,0.42188005890564173,68.7357443043885,34.0,1.0,0.0,0.0
1445.0,0.43418278878320005,70.77570801845438,34.0,1.0,0.04927588607016675,0.0
1446.0,0.47499968387890923,81.22304191846928,34.0,1.0,0.08807574968173729,0.0
1447.0,0.4632742476084899,78.10940800263094,34.0,1.0,0.08282711440705873,0.0
1448.0,0.4806470479525504,78.98212662660211,34.0,1.0,0.03948159217914155,0.0
1449.0,0.4742096719815828,76.12727890085424,34.0,1.0,0.0,0.0
1450.0,0.49881654368267003,80.94398420268196,34.0,1.0,0.03394603134388405,0.0
1451.0,0.4625419464070948,79.95947818561115,49.0,1.0,0.12246300333570129,2.0
1452.0,0.4639161714311344,76.7693994645362,49.0,1.0,0.08028043592308141,0.0
1453.0,0.47392741554748685,75.40072295482445,49.0,1.0,0.04127035296674867,0.0
1454.0,0.4534292031782954,71.64192359938203,49.0,1.0,0.0,0.0
1455.0,0.4488585353381428,81.14621707332351,49.0,1.0,0.02403720932221534,0.0
1456.0,0.4664885919913726,84.92364758990291,49.0,1.0,0.12922445193538282,2.0
1457.0,0.45646561498962335,74.29393378440028,49.0,1.0,0.08462651023172363,0.0
1458.0,0.48136738704389637,72.83732396547884,49.0,1.0,0.04169837019596829,0.0
1459.0,0.5057518874534188,72.56948911689054,49.0,1.0,0.0,0.0
1460.0,0.5071112454404231,80.05221530527228,49.0,1.0,0.041930394286245544,0.0
1461.0,0.5282947290604999,81.65783597816296,49.0,1.0,0.1062642405374452,1.0
1462.0,0.5330309279683211,77.45268484629595,49.0,1.0,0.06683251306063549,0.0
1463.0,0.5666415202856684,74.60232882472025,49.0,1.0,0.041247055616128646,0.0
1464.0,0.5525479553292316,70.79239302905583,49.0,1.0,0.0,0.0
1465.0,0.5532252827538073,71.94647522500021,49.0,1.0,0.05041573866363551,0.0
1466.0,0.5725708494930681,73.11689943290642,49.0,1.0,0.07535226798179318,0.0
1467.0,0.5663112306233682,77.9096645243036,49.0,0.0,0.11934206651470369,1.0
1468.0,0.5983939194382248,79.26081611378437,4.0,1.0,0.03297555447600524,0.0
1469.0,0.5847041582404015,77.733743104909,4.0,1.0,0.0,0.0
1470.0,0.5681848904160647,77.38638237154147,4.0,1.0,0.049671294939834305,0.0
1471.0,0.5313482605218023,81.75214775705999,4.0,1.0,0.08369627851344408,0.0
1472.0,0.5390137848923533,87.94174003687631,4.0,1.0,0.11772820743135441,1.0
1473.0,0.5221942164577447,80.93951834944268,4.0,1.0,0.048753208971307575,0.0
1474.0,0.5193808917445202,74.43202300012595,4.0,1.0,0.0,0.0
1475.0,0.5272923333313857,78.44647969191934,4.0,1.0,0.026538353019733833,0.0
1476.0,0.538195684309533,89.54423680453554,4.0,1.0,0.05809229212210526,0.0
1477.0,0.5392160181723671,86.64651416884149,4.0,1.0,0.05783746640370774,0.0
1478.0,0.5481343910098448,85.12078760384175,4.0,1.0,0.040940609790280476,0.0
1479.0,0.5581201227263081,79.19670080950708,4.0,1.0,0.0,0.0
1480.0,0.5520374861411379,79.30110609554093,4.0,1.0,0.04062025215332853,0.0
1481.0,0.5680102623811969,82.58005519571857,4.0,0.0,0.11820817319458092,2.0
1482.0,0.575150554131519,75.71048471039458,4.0,1.0,0.08301080841071255,0.0
1483.0,0.5780934801154034,73.08749019745177,4.0,1.0,0.042915193696405694,0.0
1484.0,0.609611099165242,75.61741019548484,4.0,1.0,0.0,0.0
1485.0,0.6182949248566507,76.91287069593145,4.0,1.0,0.041471300208698256,0.0
1486.0,0.6477580669826273,91.88891979711309,29.0,0.0,6.2864439998014765,349.0
1487.0,0.6346293877450963,93.45022842018571,29.0,0.0,6.282265799982836,348.0
1488.0,0.624998525952714,97.09841832832451,29.0,0.0,6.281813570874736,348.0
1489.0,0.624372575675155,94.45563288872172,29.0,0.0,2.207275220145644,52.0
1490.0,0.6632711901192356,97.20439690140613,29.0,0.0,6.28353732850311,346.0
1491.0,0.6700486067849534,94.88022859699946,29.0,0.0,6.2868870302917,346.0
1492.0,0.6652310293140489,96.8183298300721,29.0,0.0,6.287915941615076,346.0
1493.0,0.6749896365077499,93.17337058631543,29.0,0.0,6.289835972890628,344.0
1494.0,0.6603104203901521,81.98342119757329,33.0,1.0,0.0,0.0
1495.0,0.6555251470822568,79.69343329589177,33.0,1.0,0.04072256153534536,0.0
1496.0,0.6675239475626973,91.96398423226593,33.0,1.0,0.08139042279039928,1.0
1497.0,0.6759659640193945,98.57938637520903,33.0,1.0,0.07699399690885031,0.0
1498.0,0.6523259255289413,92.0902742204482,33.0,1.0,0.04122124311565587,0.0
1499.0,0.6425694417877221,89.14264387909019,33.0,1.0,0.0,0.0
1500.0,0.6353064248649534,92.88922316107079,33.0,1.0,0.02151439504145972,0.0
1501.0,0.6188529492111313,100.0,33.0,0.0,9.467825459108125,407.0
1502.0,0.6262186086855541,100.0,33.0,0.0,9.482661815472753,407.0
1503.0,0.5970554809879349,92.8382265179461,33.0,1.0,0.03634519661523377,0.0
1504.0,0.5851687510805924,89.08478102265809,33.0,1.0,0.0,0.0
1505.0,0.567714611408886,93.60108518604288,33.0,1.0,0.05824531302173589,0.0
1506.0,0.5903432634697942,98.82864701610274,33.0,1.0,0.09433706653272604,0.0
1507.0,0.584056837594272,100.0,33.0,0.0,9.542958864070725,408.0
1508.0,0.5883659516319166,98.3334045056701,33.0,1.0,0.041885002996299235,0.0
1509.0,0.5667679998623028,90.19756612074625,33.0,1.0,0.0,0.0
1510.0,0.5744846375634447,94.04358567284608,33.0,1.0,0.03425390367534753,0.0
1511.0,0.5729390988368972,96.0600810877025,33.0,1.0,0.07280445531696542,0.0
1512.0,0.5848282744484612,92.45384373159234,33.0,1.0,0.07775704953250213,0.0
1513.0,0.5962117291303695,85.94328196179957,33.0,1.0,0.041003142233248316,0.0
1514.0,0.589830224905186,81.66229802389923,33.0,1.0,0.0,0.0
1515.0,0.5961162451245352,83.37634443722517,33.0,1.0,0.04498143056862482,0.0
1516.0,0.5953631179579958,84.40547618413643,33.0,1.0,0.0855856162798401,0.0
1517.0,0.6192284304878748,90.86723821928597,33.0,1.0,0.07952439596752676,0.0
1518.0,0.6287716636040058,82.51200874827387,33.0,1.0,0.03901593896089125,0.0
1519.0,0.6256953138009465,75.73455134533218,33.0,1.0,0.0,0.0
1520.0,0.6607133758853749,77.03013635409481,33.0,1.0,0.04882448779045218,0.0
1521.0,0.672106155298759,84.05761506626324,33.0,1.0,0.10116518865696827,1.0
1522.0,0.6574947997305562,85.23131287009251,30.0,1.0,0.05683069470805339,0.0
1523.0,0.6322947816744682,78.47239092019069,30.0,1.0,0.03840084667035328,0.0
1524.0,0.6102629078911861,75.41297498033259,30.0,1.0,0.0,0.0
1525.0,0.6072457425243929,78.70826416559154,30.0,1.0,0.044589909553619904,0.0
1526.0,0.578184160022533,80.06474886903995,30.0,1.0,0.08712948290905918,0.0
1527.0,0.5686954126990117,80.02938895524684,30.0,1.0,0.07913005643875162,0.0
1528.0,0.5619315262628881,67.90374335931345,30.0,1.0,0.040530323709538886,0.0
1529.0,0.5414702469898116,64.47433336679757,30.0,1.0,0.0,0.0
1530.0,0.5574711734415937,71.78562552985673,30.0,1.0,0.03946860970442202,0.0
1531.0,0.5728329368235151,75.96363684988702,30.0,1.0,0.10232803504905155,1.0
1532.0,0.555025612476765,67.90481394397985,30.0,1.0,0.060482889894580845,0.0
1533.0,0.5652394313256279,61.48304140011756,30.0,1.0,0.02028781991737874,0.0
1534.0,0.6077805480326253,60.783591070330665,30.0,1.0,0.0,0.0
1535.0,0.6181814177957564,62.66216167546571,30.0,1.0,0.04504053983912695,0.0
1536.0,0.6364513036706272,72.05562670081027,30.0,1.0,0.08191437724844157,1.0
1537.0,0.6626616043087988,76.5871073095058,30.0,1.0,0.0742849442754048,0.0
1538.0,0.6303416805277808,66.50407654412987,30.0,1.0,0.03551769808137932,0.0
1539.0,0.6252794589147521,62.02778013163624,30.0,1.0,0.0,0.0
1540.0,0.6417892276490992,70.7235047601645,30.0,1.0,0.04215928729236306,0.0
1541.0,0.6359877538835135,88.04332962441886,21.0,0.0,5.489554143891561,244.0
1542.0,0.6462274614704795,78.79545027124801,27.0,0.0,3.6507080714629874,129.0
1543.0,0.6196117025313066,79.11835585391961,27.0,0.0,3.6522106496697306,128.0
1544.0,0.5959235846310672,75.2266251261595,27.0,0.0,3.6520283676982856,126.0
1545.0,0.587113631681535,75.73093766955007,27.0,0.0,3.654894944539446,126.0
1546.0,0.5803284738217596,82.39978831482648,2.0,0.0,0.10353699735360285,1.0
1547.0,0.559122713571579,79.65729747888071,2.0,1.0,0.07797345489972861,0.0
1548.0,0.5197900791178207,69.96835008191559,2.0,1.0,0.03816230561693024,0.0
1549.0,0.49681831045604086,65.75535257952444,2.0,1.0,0.0,0.0
1550.0,0.48827377691637774,71.78152637187895,2.0,1.0,0.04016256231865655,0.0
1551.0,0.48285420224630937,83.75012626537097,2.0,1.0,0.080416481799442,0.0
1552.0,0.4897641466559126,79.43570159716373,2.0,1.0,0.08278820588707106,0.0
1553.0,0.4790981075244076,73.40578637017059,2.0,1.0,0.041216423971519006,0.0
1554.0,0.4759175969929669,69.48876808058752,2.0,1.0,0.0,0.0
1555.0,0.48857346885180475,76.90503395056334,2.0,1.0,0.04024644848927646,0.0
1556.0,0.4809010076328961,100.0,16.0,0.0,10.32851930703419,422.0
1557.0,0.47402195279827,99.98301786084025,16.0,0.0,0.4723259963425678,8.0
1558.0,0.46066041943274705,95.92273873172776,16.0,0.0,0.451796796022282,8.0
1559.0,0.47730243044451426,98.40535921899341,16.0,0.0,0.3884164414774428,6.0
1560.0,0.45947871771320903,79.00623194319527,2.0,1.0,0.04091686343061998,0.0
1561.0,0.47031396235600686,82.84581315904859,2.0,1.0,0.08074945256161156,1.0
1562.0,0.4562413559112153,100.0,16.0,0.0,10.4334314415337,424.0
1563.0,0.4560038078197326,100.0,16.0,0.0,10.45226733507185,424.0
1564.0,0.4423862837572765,100.0,16.0,0.0,10.471004633477534,424.0
1565.0,0.43035610471580144,97.67660670679273,16.0,0.0,0.13873417410645453,3.0
1566.0,0.4268668198809966,93.27844142191972,16.0,0.0,0.09811726392944244,2.0
1567.0,0.42286091325454567,87.2929332524766,16.0,1.0,0.06108086014456578,1.0
1568.0,0.40154575818429616,78.19770340792417,16.0,1.0,0.02019510896232056,0.0
1569.0,0.406475354659925,72.77056231429756,16.0,1.0,0.0,0.0
1570.0,0.4022394659662887,80.73331020668653,16.0,1.0,0.04010810173767892,1.0
1571.0,0.39864832014102936,87.16876199674456,16.0,1.0,0.08003928028786869,4.0
1572.0,0.39592245124702163,91.96586889936384,16.0,1.0,0.08827015972003167,3.0
1573.0,0.38962436285134605,82.68217782548321,16.0,1.0,0.04024974296812327,0.0
1574.0,0.37998714458495064,76.65748293032273,16.0,1.0,0.0,0.0
1575.0,0.3978355114841444,85.69660576958373,16.0,1.0,0.040150141344708005,0.0
1576.0,0.40815884698601135,90.58889825415064,16.0,1.0,0.16439227403074583,3.0
1577.0,0.3699750950033468,86.06111781195226,16.0,1.0,0.1243693302426279,2.0
1578.0,0.3774482144101421,81.93421343647222,16.0,1.0,0.03952505211887718,0.0
1579.0,0.36267037484120956,74.032323785163,16.0,1.0,0.0,0.0
1580.0,0.36112370707449815,75.61006208696607,16.0,1.0,0.010885997841264284,0.0
1581.0,0.36785928048059635,78.15899989230921,16.0,1.0,0.022621181777263823,1.0
1582.0,0.3675355015200724,77.82309666130985,16.0,1.0,0.025661097443406968,1.0
1583.0,0.3585580443064419,75.13554170945108,16.0,1.0,0.022876003169260885,1.0
1584.0,0.36543993914690853,77.02463741177475,16.0,1.0,0.02551972680104604,1.0
1585.0,0.3461086557961264,75.17866357299411,16.0,1.0,0.02963137300227661,2.0
1586.0,0.3745410487785975,80.89255326566371,16.0,1.0,0.026528925741537406,2.0
1587.0,0.34185905337530476,78.66899778266917,16.0,1.0,0.030875216242158394,2.0
1588.0,0.3567566423333154,79.15624676178169,16.0,1.0,0.013023877494816377,0.0
1589.0,0.3516830202470759,76.5456498246203,16.0,1.0,0.0,0.0
1590.0,0.3638706675190724,84.25815701239156,16.0,1.0,0.012456556988189293,0.0
1591.0,0.37893151704039507,95.49356987503924,16.0,1.0,0.024421276891268422,0.0
1592.0,0.3813235340922768,88.50988513054554,16.0,1.0,0.03043469681137049,0.0
1593.0,0.3799900792330517,84.56121519895207,16.0,1.0,0.01661347916602707,0.0
1594.0,0.36698712729492966,76.94922317224781,16.0,1.0,0.0,0.0
1595.0,0.4031864279577626,83.00347108085775,16.0,1.0,0.012564334443175364,0.0
1596.0,0.43493455036141926,93.27566063199608,16.0,1.0,0.026228550341182995,0.0
1597.0,0.44465831619129204,92.0327781524376,16.0,1.0,0.02619703513758897,0.0
1598.0,0.4584177478580935,83.74988668827075,16.0,1.0,0.013076485957627433,0.0
1599.0,0.4688191746203403,77.13321050474894,16.0,1.0,0.0,0.0
1600.0,0.5018174622273606,82.84483175275975,16.0,1.0,0.012895654500644674,0.0
1601.0,0.5434500084809237,89.18343926881892,16.0,1.0,0.025998943055439074,0.0
1602.0,0.5418724910779786,81.11124337106213,16.0,1.0,0.018078955334863617,0.0
1603.0,0.5429586643178144,75.4457921957363,16.0,1.0,0.013630764945518422,0.0
1604.0,0.5312750879461101,69.70393324924815,16.0,1.0,0.0,0.0
1605.0,0.5737142144315206,77.61842622172932,16.0,1.0,0.011928540983707932,0.0
1606.0,0.589806062442807,81.56072222627446,16.0,1.0,0.0239647997905262,0.0
1607.0,0.630286305474988,90.74295252553017,16.0,0.0,0.03688470551597216,1.0
1608.0,0.6731922188756542,100.0,49.0,0.0,10.932773412142456,426.0
1609.0,0.6755116112757211,81.61828854545705,35.0,1.0,0.0,0.0
1610.0,0.647253920718453,100.0,32.0,0.0,10.928496560946432,426.0
1611.0,0.6501569630199289,100.0,49.0,0.0,10.9253462403317,426.0
1612.0,0.6689492805630239,98.42724030835787,35.0,1.0,0.027268294299423568,0.0
1613.0,0.6454697598424195,100.0,9.0,0.0,10.916336760722482,426.0
1614.0,0.6440813307171684,85.1921048003025,35.0,1.0,0.0,0.0
1615.0,0.6656901636941317,100.0,9.0,0.0,10.905395361582267,426.0
1616.0,0.6283542873107844,100.0,9.0,0.0,10.902143145903837,426.0
1617.0,0.6786653674494896,99.11124830664163,35.0,1.0,0.026466650430305678,1.0
1618.0,0.645210148379525,84.38061119114961,35.0,1.0,0.01326636502588404,0.0
1619.0,0.6213174712566429,81.26587213644804,35.0,1.0,0.0,0.0
1620.0,0.6375637494344732,84.20510752893887,35.0,1.0,0.012350077894490667,0.0
1621.0,0.6265516694076829,93.70834791719406,35.0,1.0,0.025367033823448563,0.0
1622.0,0.6138647561939308,97.44110395687662,35.0,1.0,0.027888132619449345,0.0
1623.0,0.605262255317967,93.61563994328391,35.0,1.0,0.015936662291709532,0.0
1624.0,0.5987205215730029,90.16181163812847,35.0,1.0,0.0,0.0
1625.0,0.6186339912442396,96.87930867431089,35.0,1.0,0.012868477182635452,0.0
1626.0,0.621781539239917,100.0,35.0,0.0,10.808719184420001,426.0
1627.0,0.6146080812027126,100.0,35.0,0.0,10.794248169688244,426.0
1628.0,0.6069752539087255,93.4052229476842,35.0,1.0,0.01837844141922744,0.0
1629.0,0.5664895789363971,84.55853197323358,35.0,1.0,0.0,0.0
1630.0,0.5330766775876898,88.04486068472697,35.0,1.0,0.01978058970304074,0.0
1631.0,0.5298525603258343,97.29766981469093,35.0,1.0,0.03624103158024024,0.0
1632.0,0.5228777943380499,100.0,35.0,0.0,10.707551759220825,426.0
1633.0,0.4474266803899848,90.21848916789132,35.0,1.0,0.01995307347252506,0.0
1634.0,0.3857573314502829,86.4289144307787,35.0,1.0,0.0,0.0
1635.0,0.3731143156490515,85.81008060933372,35.0,1.0,0.019082540816148956,0.0
1636.0,0.38945818876610583,88.54244576374884,35.0,1.0,0.006830273274181333,0.0
1637.0,0.3825048681887221,87.9480738486548,35.0,1.0,0.005802538237702412,0.0
1638.0,0.37683698711132296,86.22834621439472,35.0,1.0,0.0014702013467542952,0.0
1639.0,0.37437848430266496,82.92754125152685,35.0,1.0,0.0,0.0
1640.0,0.3764764385195052,85.2336132768819,35.0,1.0,0.0020471651130289105,0.0
1641.0,0.38497621090478595,86.27450231865951,35.0,1.0,0.003178117996551673,0.0
1642.0,0.3877157795025342,87.06157017870486,35.0,1.0,0.003178117996551673,0.0
1643.0,0.37099729237676415,86.11367259100473,35.0,1.0,0.002425692478449599,0.0
1644.0,0.3993341629303596,86.61842416916147,35.0,1.0,0.005271009485857364,1.0
1645.0,0.39635366837185493,87.43762591643689,35.0,1.0,0.06722248785934615,3.0
1646.0,0.38752769371341456,86.38857709728093,35.0,1.0,0.04835092198707256,2.0
1647.0,0.40336834233371055,85.67226300627607,35.0,1.0,0.030443721487360416,0.0
1648.0,0.3950916566769467,87.53314877086645,35.0,1.0,0.010251148472243959,0.0
1649.0,0.3538412210778955,80.90477962939191,35.0,1.0,0.0,0.0
1650.0,0.37867094417801594,84.93640228799127,35.0,1.0,0.018830371053168992,1.0
1651.0,0.38554588893388186,87.54924787408883,35.0,1.0,0.03654971350092951,1.0
1652.0,0.37697159916553324,85.33277147225651,35.0,1.0,0.04463037814090276,1.0
1653.0,0.4038373434924145,83.442382725411,35.0,1.0,0.021428276295586603,0.0
1654.0,0.36919211857585443,80.96295870662384,35.0,1.0,0.0,0.0
1655.0,0.37598369116600205,81.86633913848542,35.0,1.0,0.016226581925963646,0.0
1656.0,0.39786256839772205,86.03917183977487,35.0,1.0,0.047142429095243334,1.0
1657.0,0.4321657158534735,91.85835123897904,35.0,0.0,0.08159517988214744,1.0
1658.0,0.45373091207401817,95.20184014618472,35.0,0.0,0.1341406737906145,2.0
1659.0,0.48530630153504173,100.0,35.0,0.0,10.415498291409826,424.0
1660.0,0.48307385673889114,100.0,35.0,0.0,10.40139627724533,424.0
